,pred
5202,256.91610508867376
5203,270.82499849025885
5204,295.4260986541291
5205,342.3042794848961
5206,386.1986717215861
5207,402.76594435246636
5208,387.0251568222841
5209,288.14034842965845
5210,212.69794713553327
5211,194.80826212545745
5212,159.7264171435234
5213,139.24117225274733
5214,155.08732527271206
5215,122.15928786611747
5216,94.29153362953954
5217,133.94514820991802
5218,213.5132693071821
5219,281.39408578017884
5220,332.523730623778
5221,321.4054547145453
5222,335.5299042403254
5223,317.31247374632727
5224,314.0574803228353
5225,343.97556362349826
5226,360.97559191425955
5227,384.260167179407
5228,407.0241347251588
5229,436.8490802019137
5230,442.933361568757
5231,407.14013782438843
5232,328.6232388551916
5233,249.12578418979726
5234,199.26113611142077
5235,180.2360271003102
5236,199.10878245469644
5237,177.68285325842962
5238,143.92668365612744
5239,101.30296997434266
5240,123.70324113816568
5241,155.56884880289266
5242,237.1337651618964
5243,260.7036899079517
5244,290.90257256512643
5245,282.5348029151779
5246,258.1705289464664
5247,228.17530003239486
5248,232.3486623969821
5249,237.67432243996487
5250,256.3378302873577
5251,295.3980413594802
5252,342.00198211584035
5253,381.2991476287425
5254,401.9068102707969
5255,379.5188696968459
5256,301.99624814459156
5257,242.14377316141915
5258,142.4874575667407
5259,147.35400009677042
5260,150.40006052679047
5261,122.79735800204688
5262,117.21082223675259
5263,98.78124441491806
5264,95.50414787405865
5265,188.7231474472984
5266,251.73726212482984
5267,336.3686047465789
5268,366.9950522115944
5269,354.6821278173474
5270,335.04245339568035
5271,295.8485254465322
5272,322.52492462341854
5273,328.29192005710473
5274,303.3675024598834
5275,340.03875379046326
5276,400.0627177055654
5277,443.31433903416195
5278,447.4532527807527
5279,431.51901385062416
5280,364.7811734881109
5281,256.0167857841811
5282,203.8083144123371
5283,195.13367213580375
5284,203.71488310543336
5285,213.1813916131361
5286,177.24519208731687
5287,127.19422756249756
5288,134.39179620671754
5289,186.20724960826755
5290,270.5075522501887
5291,346.6235741928716
5292,361.75538688610783
5293,343.9085562379306
5294,328.50009391147546
5295,317.82307462007435
5296,322.96657898682923
5297,328.7788688101392
5298,346.67792347128045
5299,387.82087107849594
5300,450.9602152378485
5301,472.97610201829093
5302,485.396609497716
5303,417.87890869472255
5304,350.20335338690717
5305,265.20379344493847
5306,220.1154122323073
5307,212.10722462348116
5308,197.50724670645155
5309,179.6071017408727
5310,154.10463118641542
5311,119.61451336246091
5312,119.0295124039774
5313,170.7357277972289
5314,255.8135840712821
5315,324.06972819399647
5316,354.42144049328886
5317,346.94984394636697
5318,292.2601590304586
5319,258.43400848373244
5320,251.5418088976054
5321,257.42192149276747
5322,308.52142989676656
5323,345.8759979465624
5324,427.3472412125211
5325,462.5683938126408
5326,481.4910387154996
5327,423.7058750600795
5328,337.6617898048817
5329,257.8707770128819
5330,204.28788292311023
5331,212.91628999332312
5332,211.886765103359
5333,187.6228238876269
5334,161.21226758425013
5335,120.64752349309308
5336,134.5010802386201
5337,182.91121268194465
5338,247.2654274656778
5339,340.65524634930944
5340,366.16669047381305
5341,361.8524226772432
5342,335.9570929583748
5343,322.9419123889053
5344,313.00558603096096
5345,319.72966299196037
5346,346.2621262123056
5347,378.4242621422156
5348,418.0340046968324
5349,457.55319367609343
5350,439.5271664313485
5351,457.7616490950378
5352,340.7546538712064
5353,263.8542003793411
5354,207.8758287319056
5355,196.148803840821
5356,209.8126611790012
5357,197.4280918383978
5358,157.71246411836634
5359,129.15444621404464
5360,120.63013742736086
5361,171.17925089900987
5362,252.858841503831
5363,324.31871789473524
5364,345.40231659740436
5365,329.69591756374
5366,302.3097005265684
5367,288.72544291091407
5368,286.87808369923675
5369,307.19597269441994
5370,325.86179430717675
5371,364.7685014276395
5372,401.1226882995976
5373,452.4051382257978
5374,461.00308150243546
5375,414.0381771099513
5376,338.9006798243819
5377,283.55904691695287
5378,240.09360747761298
5379,223.14680115105017
